date,user_id,pp_text,tag,like_point
2017-08-02T14:08:15.000Z,chokkarokka,When you order a 4 person portion for 2 people thinking you can winWe were defeatedReally nice thoughand cheap about33Thekoreanfriedchicken was available in three flavours and you could get half and half so we chosegarlic andhotit wasn t spicy AT ALL the other available flavour was liquoriceAlso came with an amazing Kimchi coleslawchipsregular or sprinkled with seaweeddrinks squid andcalamarireally suggest dipping it in the garlic sauce as it brings out the flavour Cute place to visit in Russel Square with friends foodblog foodblogger russelsquare wingwing kimchi kimchicoleslaw wings koreanfood korea chicken friedchicken cheap halal food yummy fries drink chips seaweedchips restaurant quick largeportion seafood sauces,#koreanfriedchicken #garlic #hot #squid #calamari,169
2017-07-05T19:55:43.000Z,jessicaoutofthecloset??????????????,Currently editing our Lake District videos ready for the first one to go our tomorrow but make sure you don t miss the videos released on my channel whilst we were awayIncluding a run down of some amazingglutenfree sugarfree andlowfodmap snacks that can be found in a Chinese shopand Claudia sWhiteRabbit sweets because she loves them Click the link in the bio or go here to watchhttps youtu be ZbYtWpBQADI seaweedchipsglutenfreefoodglutenfreelifefoodieseaweedfoodpicofthedaybananachipsnomnomnomcleaneatinghealthysnackshealthbloggerfreefromhealthysnackyummychinesefoodbrightonglutenfreelasagnaheathyeatsfoodlovechinesesnackseattherainbow,#glutenfree #sugarfree #lowfodmap #WhiteRabbit #glutenfreefood #glutenfreelife #foodie #seaweed #foodpicoftheday #bananachips #nomnomnom #cleaneating #healthysnacks #healthblogger #freefrom #healthysnack #yummy #chinesefood #brighton #glutenfreelasagna #heathyeats #foodlove #chinesesnacks #eattherainbow,168
2017-07-31T11:56:42.000Z,_mskimmy,nak tahu kelebihan makan seaweedjom layan video pendek nicryoutube popiaseaweedukmbangiseaweedchipsukmkerepekcrunchygmikerepeksedapchips kerepekcheesebangicheezycrunchysayajualbandarbarubangilike4likegtw21bazarpaknilmurah,#ukmbangi #seaweedchips #ukm #kerepekcrunchy #gmi #kerepeksedap #chips #kerepekcheese #bangi #cheezycrunchy #sayajual #bandarbarubangi #like4like #gtw21 #bazarpaknilmurah,162
2017-10-25T02:30:47.000Z,pandaseaweed,Jangan nonton nanti capek ketawaIndomaretcrispyseaweedpandarumputlautcrispyseaweedrumputlautseaweedchipspandafoodsnackrumputlautpalingenakenakterjangkaujogjajakartapandaseaweed,#pandarumputlaut #crispyseaweed #rumputlaut #seaweedchips #pandafood #snackrumputlaut #palingenak #enak #terjangkau #jogja #jakarta #pandaseaweed,156
2017-01-11T18:32:46.000Z,willow_the_blue,The perfecthumpday snackwillowtheblueseaweedsnackbeachdoggiesgreatdanepuppygreatdanesgreatdanecentralgreatdanesofinstagramgreatdanemomentsgreatdanesofinstagramsurfbeachlompoc,#humpday #willowtheblue #seaweedsnack #beachdoggies #greatdanepuppy #greatdanes #greatdanecentral #greatdanesofinstagram #greatdanemoments #greatdanesofinstagram #surfbeach #lompoc,156
2017-12-17T20:26:01.000Z,cassiesvea,Tastes just like the packaged stuffseaweedsnacknomnomnom,#seaweedsnack #nomnomnom,153
2017-08-23T19:27:43.000Z,ashadrynoodle,Come get your deliciousashadrynoodle products today on campususceduSnack on asha while learning ashadrynoodleashaashapopupramensnacksseaweedsnackusctrojansfightoncollege,#ashadrynoodle #asha #ashapopup #ramensnacks #seaweedsnack #usc #trojans #fighton #college,151
2017-05-17T12:54:21.000Z,nao_nao_888,HelloKittyKittyYamamotoNoritenSanrioSeaweedChipsseaweedchipsbeerGUINNESSdeliciousyummy,#Kitty #YamamotoNoriten #Sanrio #SeaweedChips #seaweed #chips #beer #GUINNESS #delicious #yummy,151
2017-04-25T16:12:25.000Z,mirella_fitness,Don t mind my terrible manicure but just take a look at these awesome seaweed snacksHigh in calciumhigh in fibregreat for gut health and our tums as it helps promotes friendly gut bacteriaand is a natural source of iodine with is great for our brainThey re super low in calories but one pack is really satisfying as a healthy snackAnd they come in different flavoursOne of my new favourite go to snacks Thanksselwynsseaweedseaweedsnackhealthysnackhealthylifestyleseaweedsnackattackfitlifenutritionmealplanningbackontracknodietjusthealthyeatinghappytumselwynslovefoodeatwell,#seaweedsnack #healthysnack #healthylifestyle #seaweed #snackattack #fitlife #nutrition #mealplanning #backontrack #nodiet #justhealthyeating #happytum #selwyns #lovefood #eatwell,150
2017-07-05T02:05:50.000Z,choreezo,It s hot,,147
2017-07-12T11:10:48.000Z,barbie_agnes,Seaweed Feverseaweedsnack,#seaweedsnack,144
2017-09-15T05:01:28.000Z,parfait1108,bibigo SEAWEED CRISPS Hot Spicy FlavorHot Spicy FlavorOriginal Flavor seaweedcrisps bibigo korea,#bibigo #korea,143
2017-12-12T17:33:41.000Z,barnaclefoods,Reminiscing about last seasons first kelp harvestAs we near the darkest day of the yearit s a nice reminder that spring will be here before we know it,,142
2017-12-04T18:36:55.000Z,barnaclefoods,The barnacle may seem an unlikely mascotbut these unique creatures embody the qualities that define our companyrootedresilientand the ultimate local eatersRead more about our connection to the humble barnacle at www barnaclefoods com,,140
2017-07-10T23:40:04.000Z,theadventuresoftwodoxies,We like Nori seaweed snacks seaweedseaweedsnackdogdoxiedachshundweenieweeniedogsausagedoghoustondoggimmeorganicnorisnacksnoriseaweed,#seaweed #seaweedsnack #dog #doxie #dachshund #weenie #weeniedog #sausagedog #houstondog #gimmeorganic #norisnacks #noriseaweed,139
2017-06-03T10:51:00.000Z,choreezo,Bike totally fell over right after this was taken,,135
2017-05-11T16:00:00.000Z,hovhestegard,Hiera is enjoying the goods of the Ocean foodofthefutureseaweedsnackseahorsestyle,#foodofthefuture #seaweedsnack #seahorsestyle,133
2017-04-18T08:51:33.000Z,yumenozomi,yumenozomistylingstylistcookingclasslunchboxcateringstylingclass directingconsultingbugak,#yumenozomi #styling #stylist #cookingclass #lunchbox #catering #stylingclassdirecting #consulting #bugak,133
2017-12-06T18:07:39.000Z,barnaclefoods,Thanks tojuneaurainbowfoods for helping us spread the kelp loveJuneauites can now pick up our Kelp Salsas and Kelp Pickles any day of the weekNot a Juneau localShop at barnaclefoods com,,132
2017-07-29T09:53:08.000Z,bugokrezz,Repostamandamanopo get repostHaiGuysHari ini aku mau kenalin snack rumput laut yang bakalan jadi favorit baru kamubugokrezz Snack rumput laut BuGo Krezz terbuat dari rumput laut Korea yang alamilezatdan sehat Ada dua macam rasaAyam Sapi PedasUntuk harga juga terjangkauGuysCuma Rp 5 000 untuk kemasan 6gr dan Rp 10 000 untuk kemasan 16grKamu gak perlu bingung karena BuGo Krezz tersedia di AlfamartCarrefourdan juga Giant Selain itubisa juga loh dibeli online di TelephoneWASMS62 813 17279235Bu Bina Tokopedia https goo gl qUUciYBukalapak https goo gl M2tJf6 Shoppe https goo gl pKHYBt Yuk buruan cobain BuGo Krezz dan dapatkan PROMO Agustus BuGo Krezz di Alfamart Beli 2 BuGo Ayam atau Sapi Pedas 6gr GRATIS 1eatwithBuGo KawanBuGo cemilan cemilanrumputlaut snack snackrumputlaut BuGoKrezz rumputlaut seaweed seaweedsnack,#Repost,132
2017-07-12T01:45:57.000Z,choreezo,Back when we were running intomike bike jordan on a seemingly daily basis,,132
2017-06-10T15:51:45.000Z,hellokittystuffibuy,Seaweed chips by Yamamoto with special Thai packagingPurchased at Isetan Bangkokhellokittyhellokittythailandseaweedchipsyamamotoyamamotohellokittyisetanisetanbangkokhellokittycollectionhellokittyobsessionhellokittyjunkiehellokittystuffibuyhellokittystuffibuyxthailand,#hellokitty #hellokittythailand #seaweedchips #yamamoto #yamamotohellokitty #isetan #isetanbangkok #hellokittycollection #hellokittyobsession #hellokittyjunkie #hellokittystuffibuy #hellokittystuffibuyxthailand,130
2017-10-31T20:00:13.000Z,themukisa11,lunchveganramenwheatpastacarrotsbrusselsproutsspinachmushroomsgarliconionsseaweedchipsherbsandspiceshomemadehomecookingramenvegan,#lunch #veganramen #wheatpasta #carrots #brusselsprouts #spinach #mushrooms #garlic #onions #seaweedchips #herbsandspices #homemade #homecooking #ramen #vegan,129
2017-11-08T08:21:05.000Z,pandaseaweed,TEAMWORK makes the DREAMWORKpandajogjapandaseaweedsnacksehatsnackjogjaseaweedchipsjogjakartateamworks,#pandaseaweed #snacksehat #snackjogja #seaweedchips #jogjakarta #teamworks,127
2017-05-10T21:16:17.000Z,gimmegrams,Got that seaweed swaggerWhat s your favorite flavorthemacrovegan aka the winner of ourSeaweedDay giveaway,#SeaweedDay,127
2017-02-11T15:55:59.000Z,segamat.bikers,Sadao checkpointGoing through Thailand s immigration customs was fast and hussle free Last minute shopping for some seaweed snacks at DannokLuckily an extra pair of Rok Straps is available to tie the snacks on the top boxsadaobordercrf250lgiantloopmotomojavisaddlebagtillamookdrybagzigzaghandlebarbagrokstrapsadventureprooflookuptheroaddualsportthailandrideridesantaithailandbikerskentalmatmotopepahjeseaweedsnack,#crf250l #giantloopmoto #mojavisaddlebag #tillamookdrybag #zigzaghandlebarbag #rokstraps #adventureproof #lookuptheroad #dualsport #thailandride #ridesantai #thailand #bikerskental #matmoto #pepahje #seaweedsnack,127
2017-05-24T05:48:21.000Z,choreezo,Dat dirty,,126
2017-04-26T19:38:40.000Z,dr_negin_nd,Sea greens yum YUMSatisfies that salty crunchy craving perfectlyplus has that special umami flavourAnd a great source of IodineWhat more can you askDelish thank youamelia maknoni for introducing them to meseaweedsnackseaweeksheetscurbthatcravingcurbscravingssourceofiodineeatyourgreensgreenseatwellfoodcravingscravingscrunchysaltytastyumamidelishnaturopathmedicinefoodasmedicineldnontlondonontarioalternativemedicinenaturalhealthholisticmedicinenutritionistnutritionseagreensfoodieiodineweightloss,#seaweeksheets #curbthatcraving #curbscravings #sourceofiodine #eatyourgreens #greens #eatwell #foodcravings #cravings #crunchy #salty #tasty #umami #delish #naturopath #medicine #foodasmedicine #ldnont #londonontario #alternativemedicine #naturalhealth #holisticmedicine #nutritionist #nutrition #seagreens #foodie #iodine #weightloss,124
2017-08-09T08:16:32.000Z,miyazaki_cork,Lus an GhailPorphyra UmbilicalisUlva compressa Linnaeus seaweedsnacksakenosakana,#seaweedsnack #sakenosakana,123
2017-01-15T17:03:55.000Z,ianraygarcia,GREEN AS SPRINGLast weekend s stopover atBugak Cold Spring in BaroboSurigao del SurBugakColdSpringColdSpringSpringSurigaoSurigaoDelSurTravelExploreAdventureWanderLustMINDANAOGoMindaNowPhilippines,#Bugak #ColdSpring #Spring #Surigao #SurigaoDelSur #Travel #Explore #Adventure #WanderLust #MINDANAO #GoMindaNow #Philippines,122
2017-12-13T19:43:05.000Z,barnaclefoods,Kelp pickle rings spicinup a charcuterie boardPS they taste goodtooqueenlbee,,120
2017-12-07T18:12:36.000Z,barnaclefoods,A fillet of wild Alaskan salmon topped with some of our Galley Mix Kelp Blend combines two of Alaska s healthysustainable ocean treasuresYum coasttokitchen,#coasttokitchen,119
2017-10-01T07:05:11.000Z,princesspinklily,Onlymelkng would find this awesome Jap fusion bar that do alcoholic bubble cups for her bday celebrationsThese burger bentos were delicious and the seaweed chips were so addictivebosozokubosozokuhqburgersburgersofmelbourneseaweedchipsjapanesefoodjapanesefusion,#bosozoku #bosozokuhq #burgers #burgersofmelbourne #seaweedchips #japanesefood #japanesefusion,119
2017-07-16T08:17:25.000Z,choreezo,Thanksasmartinseoul,,118
2017-06-20T05:27:18.000Z,choreezo,Tuesday feels,,115
2017-06-09T22:49:59.000Z,seapointfarms,faithhopeandhealth serving up somefridayinspoyumLunch is canned wild caught salmon with a tahini sauce on a bed of alfalfa sproutsThis was definitely an experiment and it actually was pretty flavorful 1 2 can of salmon1 1 2 tablespoons of tahini2 tsp of apple cider vinegar 1 tsp avocado oil or oil of choicepinch of paprika 1 tsp garlic powderlemon juice to taste drop of honeypink or sea salt and pepper to tastechopped onion topped with cilantro and a sprinkle ofmanitobaharvest Hemp hearts side ofseapointfarms Seaweed crispssalmonlunchalfalfasproutsseaweedtahinidressingnoriomega3avocadooilproteinlunchsproutedbeanseatforlifehearthealthyfoodnutritionnutrientdensefoods,#friday #inspo #yumLunch #alfalfasprouts #seaweed #tahinidressing #nori #omega3 #avocadooil #proteinlunch #sproutedbeans #eatforlife #hearthealthyfood #nutrition #nutrientdensefoods,115
2017-03-30T11:09:43.000Z,iame.smith,Good morning beautiful peopleIt is so important to encourageHealthyeating habits with our childrenSo happy that my baby loves to eat healthyHer favorite snack isSeaweedchips fromWholeFoodsvinnyvegangangsterveganorganics will be giving information and instruction on healthy living Sunday May 14 Mothersdayatthemansion2017MothersDayDWDsDiningwithdivas 13th Annual event,#Healthyeating #Seaweedchips #WholeFoods #Mothersdayatthemansion2017 #MothersDay #DWDs #Diningwithdivas,115
2017-11-26T19:00:25.000Z,kuroshiokennesaw,Seaweed salad is a perfect appetizer to munch on while you wait for yourKuroshioKennesaw,#KuroshioKennesaw,113
2017-09-20T00:08:03.000Z,w.choi,1Year 1 2 3Bugakcrispychipstraditionalbrandinglocalinsighttripfilamentandcompany,#crispy #chips #traditional #branding #local #insighttrip #filamentandcompany,113
2017-02-25T22:44:29.000Z,cheekykoko,Corn Pie Seaweed Chips1 cornpie 2,#cornpie,113
2017-11-22T05:33:53.000Z,wendyfoodie,Who s a drumstick fan like me 4fingers au i don t needa force myself to eat any other cut but drumstickssoy spicy mixed drumsticks with seaweed flavored chips n yuzu capi4fingers au4fingers4fingersaubrisbanerestaurantbrisbanefoodbrisbaneeatseatbrisbanebrisbanefoodiefoodiefoodloverfriedchickenchickendrumsticksseaweedchipschipsfriesyuzucapisparklingguiltypleasurecrunchycrispyspicyfingerlickinggoodbrisbanethisisqueenslandrestaurantaustralia,#4fingers #4fingersau #brisbanerestaurant #brisbanefood #brisbaneeats #eatbrisbane #brisbanefoodie #foodie #foodlover #friedchicken #chicken #drumsticks #seaweedchips #chips #fries #yuzu #guiltypleasure #crunchy #crispy #spicy #fingerlickinggood #brisbane #thisisqueensland #restaurantaustralia,112
2017-07-10T17:16:11.000Z,cooper_and_baxter,I love seaweed happylabseaweedsnacklabradorablelabragrammondaymotivationyellowlab,#seaweedsnack #labradorable #labragram #mondaymotivation #yellowlab,112
2017-11-21T19:19:25.000Z,themukisa11,veganramenramencarrotsmushroomsbroccoligarliccherrytomatoesseaweedchipsherbsandspicescoconutaminosdeliciousvegan,#veganramen #ramen #carrots #mushrooms #broccoli #garlic #cherrytomatoes #seaweedchips #herbsandspices #coconutaminos #delicious #vegan,111
2017-06-14T22:32:56.000Z,seapointfarms,wanderlustwednesdaysummer is that youtravelessentialhealthysnacks on deck include SEAWEED CRISPS IN ALMOND SESAME PUMPKIN SESAME Avail onamazonenjoylifeeatwell vegannongmosummertravelsunshinesmileessentialhealthyfoodhealthylivingactiveeatfamilyfriendsglobewednesdaysvegansofigseaweedsnack,#wanderlust #wednesday #summer #travelessential #healthysnacks #enjoylifeeatwell #nongmo #summer #travel #sunshine #smile #essential #healthyfood #healthyliving #active #eat #family #friends #globe #wednesdays #vegansofig #seaweedsnack,111
