date,user_id,pp_text,tag,like_point
2014-12-23T00:33:09.000Z,caitomatthews,They ve been out so I had to stock up when they got some in seaweedseaweedchipsdriedseaweedoceansnack,#seaweed #seaweedchips #driedseaweed #oceansnack,13
2014-11-04T00:50:56.000Z,nhy1982,seaweedIkrtraderjoesseaweedsnackwasabiunderlightdelicioustransparentfoodunderthesea,#seaweed #Ikr #traderjoes #seaweedsnack #wasabi #under #light #delicious #transparent #food #underthesea,13
2014-10-03T13:34:53.000Z,jaqabergaseditor,I m a vegan with a mission to make veganism accessible and affordable to everyoneI do this through my IG jaqveganwriter andvegansofmanilaand through vegan cooking workshops I teachBeing vegan is so much fun and super rewardingWhy go back when this is so much better in all aspects yvonne deliciously veganmekgiveaway Just a reminder that you have 3 more days to enter this giveaway contestHere are the SUPER SIMPLE rules 1Repost this giveaway photo 2Followyvonne deliciously vegan 3Tagyvonne deliciously vegan andMEKgiveaway 4Tell me something about yourself REGRAMTo celebrate and to give thanks for reaching 20 000 followersI want to give back by giving away some of my favorite thingsOne lucky winner will receive the following1Choice of a My Eclectic Kitchen iPhone recipe App or eBook2 simplystraws glass straw3 astigvegan tote bag4 veganfoodshare swag5 larabars 6 manitobaharvesthempseeds 7 yogitea chai rooibos tea 8 chicza usa all natural chewing gum9 Coconut Secret coconut vinegarcoconut nectarand coconut aminossoy sauce substitute 10 terramazon cacao powder11 traderjoeschiaseeds and roastedseaweedsnack12 ancientharvest GF quinoa pasta 13 latejulyorganic non gmo tortilla chips14 waybettersnacks delicious Non gmo sweet chili corn tortilla chips15 gomacro cashew caramel macrobars16 enjoylifefoods semi sweet chocolate mega chunks and mini chips17 banhtrangSpringRollWrappers18My favorite all naturalaluminum freeAlveraDeodorantIt s the most effective natural deodorant I ve tried SUPER SIMPLE contest rules 1Repost this photo 2Followyvonne deliciously vegan 3Tagyvonne deliciously vegan andMEKgiveaway 4Tell me something about yourself The contest is open worldwideI will ship anywhere in the worldThe contest runs until FridayOctober 3rd at 11pmPST You may enter once a dayOnce againthank you for all your love and support Please continue to tell your friends and family about the My Eclectic Kitchen AppLink in my profile Nowget postingMuch Love and HugsYvonne regramapp,#mekgiveaway #MEKgiveaway4 #hempseeds #Coconut #chiaseeds #seaweedsnack12 #banhtrang #SpringRollWrappers18 #AlveraDeodorant #MEKgiveaway4 #regramapp,13
2014-10-01T19:18:25.000Z,caifan_ortega,These are pretty bombseaweedsnacksnackseaweedtraderjoesroastedbomb,#snack #seaweed #traderjoes #roasted #bomb,13
2014-09-30T23:43:54.000Z,emak_dzihni_furqan,seaweedchips Snack darisundaymorningugmgara2 merk nyapandatrus bli 3 gratis 1 AdahalalMUI produksipandafood indonesia cintaprodukdalamnegeribukanendorselatepost,#seaweedchips #sundaymorning #ugm #panda #halalMUI #pandafood #cintaprodukdalamnegeri #bukanendorse #latepost,13
2014-08-29T20:29:01.000Z,oceanshalo,You have less than 12 hours to put in your final submissions for our new flavor contestWe will pick our 2 favorites next weekso get creativeVisit the link in out bio to enter swimagainstthetideseaweedchipscontestwinprizesoceanshalo,#swimagainstthetide #seaweedchips #contest #winprizes #oceanshalo,13
2014-05-21T22:19:54.000Z,marinasrawliving,I really like to snack on toasted seaweed latelyI m craving it daily seaweedsnack,#seaweedsnack,13
2014-05-10T15:05:00.000Z,liv.ingsimply,Who eats seaweed seaweedseaweedsnacksogoodweirdveganvegetarianroastedsaltloveitwhy tryitkindofhealthy,#seaweed #seaweedsnack #sogood #weird #vegan #vegetarian #roasted #salt #loveit #why #tryit #kindofhealthy,13
2014-05-08T21:10:06.000Z,oceanshalo,We re at thejetblue terminal at Long Beach Airport today and tomorrowStop by and grab a bag ofseaweedchips for your flight,#seaweedchips,13
2014-04-15T14:28:44.000Z,ilyseliffreing,Seaweed and cucumberChina has some of the most interesting flavors aroundseaweedchipsexpatdiscoveriesnotsosure,#seaweedchips #expatdiscoveries #notsosure,13
2014-03-27T23:26:21.000Z,oceanshalo,Nutritious enough for the produce aisledelicious enough for the snack aisle seaweedchipsbristolfarms in SoCal,#seaweedchips,13
2014-03-06T22:30:09.000Z,ok_windy,lunchpotvnoodlesseaweedchipssoymilkin LUNCH TIME,#lunch #potv #noodles #seaweedchips #soymilkin,13
2014-01-23T01:39:55.000Z,its_huglife,Yummm seaweedchipsbomb,#seaweedchips #bomb,13
2014-11-14T23:46:01.000Z,for.reminiscing,Couldn t help it All veganGluten free All natural So we got two boxesFOR4Friggin love Asian markets seaweedchipsseaweeddelights,#seaweedchips #seaweeddelights,12
2014-09-27T23:13:51.000Z,lynquinsona,munchingout on my favorite brand ofseaweedsnack I ve tried a million kinds at t t but I like this one the bestHave to go to dragoncity to get itWhen I drink I seriously eat this in a minute without talking to anyonenoshame lolfiendneednowdonttalktomewhileimeatingpleasestampmyasianpunchpassnomsyyceats,#munchingout #seaweedsnack #noshame #fiend #neednow #donttalktomewhileimeating #pleasestampmyasianpunchpass #noms #yyceats,12
2014-09-26T18:20:26.000Z,lijomls,seaweedchips,#seaweedchips,12
2014-09-19T10:40:57.000Z,jaktmorsan,M ste vara bland det godaste jag n gonsintitnutrinickseaweedsnack,#nutrinick #seaweedsnack,12
2014-08-11T04:08:30.000Z,reyni_daniela,horderves for dinnerhordervespepperonicheesestrawberriescrackersseaweedchips,#horderves #pepperoni #cheese #strawberries #crackers #seaweedchips,12
2014-08-05T20:48:33.000Z,gallery.stock,Going along with today sabstract theme How cool is ourseaweedsnack backlit by our comp screen,#abstract #seaweedsnack,12
2014-07-20T17:04:15.000Z,binxbasilisk,We three love to eat grass vegankalechipsrhythmsuperfoodsrhythmseaweedchipscatthewalkingdead,#kalechips #rhythmsuperfoods #rhythm #seaweedchips #cat #thewalkingdead,12
2014-06-14T16:18:17.000Z,dhw127,twodollarwinetraderjoestwobuckchuckthreecasesroadtripmusicalmusicrainyday goodtimesthirtysixbottlesmerlopintozifendelcabbernetseaweedchipsgingersnapschocolategrilledchickenapplespeachesorganic,#twodollarwine #traderjoes #twobuckchuck #threecases #roadtrip #musicalmusic #rainydaygoodtimes #thirtysixbottles #merlo #pinto #zifendel #cabbernet #seaweedchips #gingersnaps #chocolate #grilledchicken #apples #peaches #organic,12
2014-05-19T02:37:41.000Z,house_of_leaves88,seaweedsnaksseaweedcrispsbakedseaweedseaweedsaltedsesameasiangood,#seaweedsnaks #seaweedcrisps #bakedseaweed #seaweed #salted #sesame #asian #good,12
2014-05-03T17:06:11.000Z,oceanshalo,We re at the Venice Garden and Home Tour until 5pmStop by for some sun andSeaweedchips,#Seaweedchips,12
2014-04-27T15:20:26.000Z,oceanshalo,The battle has begun teamchililime vs teamhotandspicyoceanshalogreenfestseaweedchips,#teamchililime #teamhotandspicy #oceanshalo #greenfest #seaweedchips,12
2014-04-27T14:12:25.000Z,oceanshalo,Do it we dare youLOL greenfestoceanshaloseaweedchips,#greenfest #oceanshalo #seaweedchips,12
2014-04-24T21:46:51.000Z,oceanshalo,Some say ourseaweedchips are a masterpieceWe tend to agree,#seaweedchips,12
2014-04-22T16:05:52.000Z,lanibabbie,hellokittyseaweedchips,#seaweedchips,12
2014-04-04T18:36:01.000Z,oceanshalo,We re ready to feed some hungry people ourseaweedchips at booth 432 at therunrocknroll expo todayStay tuned for49er Roger Craig s guest appearance at 1pm,#seaweedchips #49er,12
2014-03-28T19:49:49.000Z,mandigutterrose,seaweedchipsmermaidlifejapanesemanekineko,#seaweedchips #mermaidlife #japanese #manekineko,12
2014-03-11T01:16:54.000Z,cmichalk,Snack time with Penelopeseaweedsnackyupseaweed,#seaweedsnack #yupseaweed,12
2014-02-27T01:32:38.000Z,psychiczya,Thesethailandseaweedchips are my new fave foodiethaifoodasiaasiansnackssoutheastasiatravelglobetrekkersnackschips,#thailand #seaweedchips #foodie #thaifood #asia #asiansnacks #southeastasia #travel #globetrekker #snacks #chips,12
2014-02-05T16:07:38.000Z,mividaverde,AlgasPara mis hijos son chips y las amanEsta presentaci n tostada en aceite de oliva es perfecta para consumirlas con gustoLas algas son super alimentos ya que son muy densos en nutrientesDentro de ellos estan el Noricon lo que se enrolla el sushi WakameDulseKombuKelp y Hijiki No solo contienen muchas vitaminasADEB1B2Cetcy mineralesCalcio YodoFosforoHierro etcsino que ayudan a bajar el colesterola mantener estables los niveles de azucar en la sangre y a eliminar los metales pesados de nuestro cuerpoPara mi lo mas importante de este super alimento es que contiene Yodoel cual es esencial para el correcto funcionamiento de la TiroidesA las personas con hipotiroidismo les cuesta bajar de peso y muchas veces no saben que esta es la raz nConsumir alimentos ricos en Yodocomo algasy Seleniumcomo nueces de brasilesesencial para ayudar al buen funcionamiento de esta glandula Otros sintomas de hipotiroidismo pueden serfatigapoca tolerancia al friodolor en las articulacionesestrenimientopiel secadepresioninfertilidadperdida del cabellopor nombrar algunos healthyleavingsuportyourthyroidhealthysancksalgaeiodinehealthythyroidcleanceseaweedseaweedsnack,#healthyleaving #suportyourthyroid #healthysancks #algae #iodine #healthythyroid #cleance #seaweed #seaweedsnack,12
2014-01-27T05:30:02.000Z,aunatural1,MidnightSnackinTaoKaeNoiSeaweedSnackInstaYumYumSoGoodHealthyHealthyEatsSeaweedYummyFoodPornNinjaThaiThatLifeFoodieBeneficialAsianMarketGoods,#MidnightSnackin #TaoKaeNoi #SeaweedSnack #InstaYum #Yum #SoGood #Healthy #HealthyEats #Seaweed #Yummy #FoodPorn #Ninja #Thai #ThatLife #Foodie #Beneficial #AsianMarketGoods,12
2014-01-14T20:35:26.000Z,oceanshalo,Ocean s Haloseaweedchips are a hit with the kids on game day,#seaweedchips,12
2014-11-14T05:31:28.000Z,lina_chenta,Poor my little baby Kakak mummy bawa ikOt p CODseaweedchipsAdik rest dgn bapak kat uma Sian both of twinny demam,#seaweedchips,11
2014-10-29T17:09:07.000Z,gogreenfashionista,ByfabconlineCan t wait to taste all the different flavors ofoceanshalo seaweed chips atGoGreenFashionistaNYC 11 9 2014It ll go perfect with our sponsorZicoCoconutWater Enough for all our guestsstaying healthy and fit is a part of being aGoGreenFashionista MORE INFO TICKETSwww gogreenfashionistaNYC eventbrite comREPOSTNYCMassiveNYCpeopleHealthyNYCNYCfitOceansHaloSeaweedChipsNewYorkNewYorkFashionLoveNYCNewYorkCityFashionableNYCEthicalFashionEcoWorldGoGreenNYCviaPhotoRepost app,#GoGreenFashionistaNYC #ZicoCoconutWater #GoGreenFashionista #REPOST #NYCMassive #NYCpeople #HealthyNYC #NYCfit #OceansHalo #SeaweedChips #NewYork #NewYorkFashion #LoveNYC #NewYorkCity #FashionableNYC #EthicalFashion #EcoWorld #GoGreenNYC,11
2014-09-13T17:27:59.000Z,oceanshalo,Day 2 at LAgreenfestivalFind us next tothecocojack at booth 332 LAGreenfestSeaweedChipsCocoJack,#LAGreenfest #SeaweedChips #CocoJack,11
2014-09-06T22:21:43.000Z,de_valt,Snack time with Trader Joe s Roasted Seaweed Snack snacktime seaweedsnack tryingtokeepawake vegan glutenfree crunchy traderjoes,,11
2014-09-03T19:55:58.000Z,oceanshalo,In need of a mid afternoon snack to get you through the rest of the dayWe re munching on Korean BBQWhich flavor is your favorite HotandSpicyChiliLimeKoreanBBQSeaSaltseaweedchipsafternoonsnackhealthysnackinghumpday,#HotandSpicy #ChiliLime #KoreanBBQ #SeaSalt #seaweedchips #afternoonsnack #healthysnacking #humpday,11
2014-08-26T07:33:27.000Z,lina_chenta,Nnt review ig akak ye dik chentamikaylachentamikaylachentamikayla Da rasa nnt bgtau ok ke x Hihihinjwalatif Tq ya mai Unitar Alor Setar Muah muah NajwaLatifKosongKosongUnitarStudentUnitarAsalorsetarKedahmalaysia,#KosongKosong #UnitarStudent #UnitarAs #alorsetar #Kedah #malaysia,11
2014-08-22T19:11:57.000Z,oceanshalo,Flavor contest extended We are giving you one more week to win a California Dream VacationGet excited and share your delicious creativity with usFollow the link in our bio to submit a new Seaweed Chip flavor ideaswimagainstthetidecontestseaweedchips,#swimagainstthetide #contest #seaweedchips,11
2014-08-07T20:24:44.000Z,ok_windy,lunchvaperaviolifatarsereesespiecesseaweedchipslayschips,#lunch #vape #ravioli #fatarse #reesespieces #seaweedchips #layschips,11
2014-07-26T16:33:54.000Z,oceanshalo,seaweedchips andflywheelsportsa great way to jump start your weekend,#seaweedchips,11
2014-04-07T16:57:08.000Z,thefobsquad,What you know about thatsproutslifesproutiesfmseaweedsnackprettygoodcoconutwater,#sproutslife #sproutie #sfm #seaweedsnack #prettygood #coconutwater,11
2014-03-17T23:51:33.000Z,marrynguyen,St pattys day foodAll green errthang greencurryedemamepureegreenshrimpseaweedchipsbrusselssprouts,#greencurry #edemamepuree #greenshrimp #seaweedchips #brusselssprouts,11
2014-12-03T02:05:34.000Z,lina_chenta,SyOknya bila dpt buat Seaweed Chips semula after cuti 2 weeks Pada yg da oder chenta tgh proseed ya Nnt da siap chenta bgtau Tq sbb sudi tungguSeaweedChipssayajualsayajualmurahkerepekpopiaseaweedpopiarumpailautAlorSetarSungaiPetaniJitraKedahSeberangJayaPraiPenangKualaLumpurIpohPerakTaipingUnitarUnitarAlorSetarUnitarKotaBharuUnitarJohorBharuKelanaJayasedapmurahrangup,#sayajual #sayajualmurah #kerepek #popiaseaweed #popiarumpailaut #AlorSetar #SungaiPetani #Jitra #Kedah #SeberangJaya #Prai #Penang #KualaLumpur #Ipoh #Perak #Taiping #Unitar #UnitarAlorSetar #UnitarKotaBharu #UnitarJohorBharu #KelanaJaya #sedap #murah #rangup,10
2014-11-05T20:13:42.000Z,setsailkiddo,O ho ho seaweedseaweedchips,#seaweed #seaweedchips,10
2014-11-01T16:47:36.000Z,lina_chenta,Alhamdulillah settleseaweedchips oder utk esok Tunggu ya sapa yg da oder Lapaq So Maggi Chef Tomyam satuuuu Hihihihi Nutite,#seaweedchips,10
2014-10-31T16:58:52.000Z,oceanshalo,Happy HalloweenWe can t wait to see everyone s costumes today happyhalloweencostumeswimagainstthetideseaweedchipscandy,#happyhalloween #costume #swimagainstthetide #seaweedchips #candy,10
2014-10-03T14:35:18.000Z,happysleepylove,I m a vegan bakerand try my best to run a vegan household and give my daughter the best healththrough foodI canI also homeschooljust starting Having a healthier lifestyle has changed a lot of things in our life for the better and I am proud to be where we are right now Repost fromyvonne deliciously vegan withrepostapp Just a reminder that you have 3 more days to enter this giveaway contestHere are the SUPER SIMPLE rules 1Repost this giveaway photo 2Followyvonne deliciously vegan 3Tagyvonne deliciously vegan andMEKgiveaway 4Tell me something about yourself REGRAMTo celebrate and to give thanks for reaching 20 000 followersI want to give back by giving away some of my favorite thingsOne lucky winner will receive the following1Choice of a My Eclectic Kitchen iPhone recipe App or eBook2 simplystraws glass straw3 astigvegan tote bag4 veganfoodshare swag5 larabars 6 manitobaharvesthempseeds 7 yogitea chai rooibos tea 8 chicza usa all natural chewing gum9 Coconut Secret coconut vinegarcoconut nectarand coconut aminossoy sauce substitute 10 terramazon cacao powder11 traderjoeschiaseeds and roastedseaweedsnack12 ancientharvest GF quinoa pasta 13 latejulyorganic non gmo tortilla chips14 waybettersnacks delicious Non gmo sweet chili corn tortilla chips15 gomacro cashew caramel macrobars16 enjoylifefoods semi sweet chocolate mega chunks and mini chips17 banhtrangSpringRollWrappers18My favorite all naturalaluminum freeAlveraDeodorantIt s the most effective natural deodorant I ve tried SUPER SIMPLE contest rules 1Repost this photo 2Followyvonne deliciously vegan 3Tagyvonne deliciously vegan andMEKgiveaway 4Tell me something about yourself The contest is open worldwideI will ship anywhere in the worldThe contest runs until FridayOctober 3rd at 11pmPST You may enter once a dayOnce againthank you for all your love and support Please continue to tell your friends and family about the My Eclectic Kitchen AppLink in my profile Nowget postingMuch Love and HugsYvonne,#MEKgiveaway4 #hempseeds #Coconut #chiaseeds #seaweedsnack12 #banhtrang #SpringRollWrappers18 #AlveraDeodorant #MEKgiveaway4,10
2014-10-01T09:50:14.000Z,saintterryann,Repost fromyvonne deliciously vegan withrepostapp Just a reminder that you have 3 more days to enter this giveaway contestHere are the SUPER SIMPLE rules 1Repost this giveaway photo 2Followyvonne deliciously vegan 3Tagyvonne deliciously vegan andMEKgiveaway 4Tell me something about yourself REGRAMTo celebrate and to give thanks for reaching 20 000 followersI want to give back by giving away some of my favorite thingsOne lucky winner will receive the following1Choice of a My Eclectic Kitchen iPhone recipe App or eBook2 simplystraws glass straw3 astigvegan tote bag4 veganfoodshare swag5 larabars 6 manitobaharvesthempseeds 7 yogitea chai rooibos tea 8 chicza usa all natural chewing gum9 Coconut Secret coconut vinegarcoconut nectarand coconut aminossoy sauce substitute 10 terramazon cacao powder11 traderjoeschiaseeds and roastedseaweedsnack12 ancientharvest GF quinoa pasta 13 latejulyorganic non gmo tortilla chips14 waybettersnacks delicious Non gmo sweet chili corn tortilla chips15 gomacro cashew caramel macrobars16 enjoylifefoods semi sweet chocolate mega chunks and mini chips17 banhtrangSpringRollWrappers18My favorite all naturalaluminum freeAlveraDeodorantIt s the most effective natural deodorant I ve tried SUPER SIMPLE contest rules 1Repost this photo 2Followyvonne deliciously vegan 3Tagyvonne deliciously vegan andMEKgiveaway 4Tell me something about yourself The contest is open worldwideI will ship anywhere in the worldThe contest runs until FridayOctober 3rd at 11pmPST You may enter once a dayOnce againthank you for all your love and support Please continue to tell your friends and family about the My Eclectic Kitchen AppLink in my profile Nowget postingMuch Love and HugsYvonne,#Repost #MEKgiveaway4 #hempseeds #Coconut #chiaseeds #seaweedsnack12 #banhtrang #SpringRollWrappers18 #AlveraDeodorant #MEKgiveaway4,10
2014-09-09T01:51:39.000Z,owl.jolson,Drunk food roastedseaweedjapanesekoreanseaweedchipsnorishiosechee,#japanese #korean #seaweedchips #norishio #sechee,10
2014-09-07T20:28:21.000Z,pack_of_angels,Kv llsn je livetsommattesj gr schipsveganseaweedsnacknyttigsk nas ndagh stsoffh ng,#sjgrschips #vegan #seaweedsnack #nyttig #sknasndag #hst #soffhng,10
2014-09-07T03:48:52.000Z,belle_mere3,My in hospital healthy snackwhile watching my Netflixtraderjoesseaweedsnackspicedmangococonutwaternetflix,#traderjoes #seaweedsnack #spicedmango #coconutwater #netflix,10
2014-08-29T14:25:25.000Z,vicariously_vintage_acres,I reallyForgot toEat before I leftToday EatClean atTraderJoesLarabarSeaweedSnack,#Forgot #Eat #Today #EatClean #TraderJoes #Larabar #SeaweedSnack,10
2014-08-10T16:43:22.000Z,tijean1231,So good seaweedchips,,10
2014-08-09T20:45:04.000Z,threelittlebirdstees,Time for a snackthatwasabi though seaweedsnacknutritious anddelicious,#wasabi #seaweedsnack #nutritious #delicious,10
2014-07-18T21:37:29.000Z,russquackenbush,TodayI m eating seaweed chipsMade from that big bag of seaweed I m holdingQuite tastyTomorrowI get to try onion wineYupyou heard rightOnion wineLook it upIt s doesn t sound like I ll be having this at my next partyseaweedseaweedchipsricewineinstaquacklosangeles,#seaweed #seaweedchips #ricewine #instaquack #losangeles,10
2014-07-17T11:54:32.000Z,karisnalova,We re ready seaweedsnack,#seaweedsnack,10
2014-06-29T17:10:49.000Z,oceanshalo,A great way to start our Sundayyogarockspark in Orange CountyNamaste yogaseaweedchips,#yoga #seaweedchips,10
2014-05-31T18:43:17.000Z,mirella_villa94,seaweedsnack strangelyaddictive,#seaweedsnackstrangelyaddictive,10
2014-04-17T23:08:15.000Z,heatherlarsonofficial,To cases of Love arrive at my doorseaweedloveseaweedseaweedchips,#seaweedlove #seaweed #seaweedchips,10
2014-03-31T21:52:45.000Z,oceanshalo,We had a blast at thekidschoiceawards this past wknd anthonyladaoericsechariaitsmidnightredsouljaboylaurendairowensgenosegersseaweedchipsKCA,#kidschoiceawards #seaweedchips #KCA,10
2014-10-27T23:27:33.000Z,oceanshalo,We had a great time atgreenfestival Chicago this weekend greenfestivalgreenfestchicagoseaweedchipsswimagainstthetidehealthysnacking,#greenfestival #greenfestchicago #seaweedchips #swimagainstthetide #healthysnacking,9
2014-08-23T18:33:06.000Z,oceanshalo,Come sample some delicious OH Seaweed Chips and meet 3 time Super Bowl ChampRoger Craig at Andronico s Market SeaweedChips49ersSwimAgainstTheTide,#SeaweedChips #49ers #SwimAgainstTheTide,9
2014-07-15T22:17:35.000Z,asterhikesxo,seaweedsnack,#seaweedsnack,9
2014-06-25T08:54:29.000Z,katieandsoph,Seaweed snack verdict yuckI like most things but had to wash that one down with winenever againseaweedsnacknothanks,#seaweedsnack #nothanks,9
2014-05-10T04:38:53.000Z,agh_151,How did I end up eating thissince I don t really like seafood too often seaweedsaltysnackhealthyfoodoceangrubgreengreenfood,#seaweed #saltysnack #healthyfood #oceangrub #green #greenfood,9
2014-04-08T22:16:21.000Z,oceanshalo,Jackson from thebig estlosernbc loves ourseaweedchips healthysnacksprotein,#seaweedchips #healthysnacks #protein,9
2014-03-29T00:27:02.000Z,oceanshalo,3 in a row in ourseaweedchips toss kirakosarin is in 1st place,#seaweedchips,9
2014-02-06T00:46:26.000Z,fuck_ya_chicken_strips,This is so good seaweed roastedseaweed honeydijon seaweedsnack japanesefood japanese oishi yummyfood,#seaweedroastedseaweedhoneydijonseaweedsnackjapanesefoodjapaneseoishiyummyfood,9
2014-01-18T22:46:58.000Z,van_der_skwaatz,tilapiaseaweedchips forlunch eatcleantogetleanbodybuildingchef,#tilapia #seaweedchips #lunch #eatcleantogetlean #bodybuildingchef,9
2014-01-14T23:06:30.000Z,justjoyphilly,traderjoesseaweedsnacklimewatersparklingwater,#traderjoes #seaweedsnack #limewater #sparklingwater,9
2014-01-10T00:27:42.000Z,ronparilla,I got what you needsweets chocolatefancy seaweedchips,#sweetschocolate #fancyseaweedchips,9
2014-01-08T22:10:11.000Z,darryl_lai,Bought theseoceanshalo seaweed chips in Korean BBQChili Lime and Hot SpicyI tried the Korean BBQ flavored and it wasdelicious It is bakedgluten freeno artificial ingredients85 cal2 5g and 5g protein per servingThe bag is 100compostable tooAll good things in a bagTry it today healthysnacksnackseaweedchips,#delicious #healthysnack #snack #seaweedchips,9
2014-11-22T16:52:54.000Z,hanna_fornhem,Nur vi tr nade och srena och savslappnadeUnderbart st lle palla s ttLite snacks och vinsedan blir det middag skepparholmen,#skepparholmen,8
2014-11-04T18:16:36.000Z,snkatkofficial,Seaweed Snack Nori textureNow available in our store as iPhone CasesTote BagsThrow PillowsPrintsor Duvet Covers Check our profile for store link seaweednorinorisheetseaweedsnacktoastednorisaltytastysushifoodnomomnomnomsnkatk,#seaweed #nori #norisheet #seaweedsnack #toastednori #salty #tasty #sushi #food #nom #omnomnom #snkatk,8
2014-11-02T04:47:39.000Z,natalie.norman_,Perfect way to spend a Sundayseaweed chips and NCISseaweedchipsnciswishiwasacsilazysundays,#seaweedchips #ncis #wishiwasacsi #lazysundays,8
2014-10-28T14:08:41.000Z,lina_chenta,Freshly made by meseaweedchipssayajualrangup,#seaweedchips #sayajual #rangup,8
2014-10-22T03:15:40.000Z,leah_glitterpukee,Got all my vitamin A for the day atethewholepackageseaweedseaweedcrisps,#atethewholepackage #seaweed #seaweedcrisps,8
2014-10-03T13:39:45.000Z,miki_mihaylova,seaweedsnackicecreammug andpreparation for the newdccomicstvseriestheflash,#seaweedsnack #icecream #mug #preparation #dccomics #tvseries #theflash,8
2014-10-01T19:35:14.000Z,missinafina,Hittade goda och nyttiga algchips i N ssjidagF rka dit snart igen och fylla pf rr detellenluundbergseaweedsnack,#seaweedsnack,8
2014-09-08T15:55:48.000Z,really.amyyy,Out of fear that my coworkers might steal myseaweedsnack I must eat them discretely at my deskjudgementfreezone,#seaweedsnack #judgementfreezone,8
2014-08-27T09:49:45.000Z,lina_chenta,AugustY U so HECTIC sampai demam saket habis bdanUnwellNeedARestseaweedsnackseaweedchipsClosedOder,#Unwell #NeedARest #seaweedsnack #seaweedchips #ClosedOder,8
2014-08-25T19:43:30.000Z,jasonpfrancis,YUM Seaweed snack Haven t seen this in the US before My staff had thisReminds me of being in England and Ireland seaweedseaweedsnacklowcarb,#seaweed #seaweedsnack #lowcarb,8
2014-07-14T14:43:25.000Z,lina_chenta,Done fer tomorrow oder Tq sesayang Sedap oder lagiii ya RM13 balangseaweedsnackseaweedchipssayajualsayajualkerepeksayajualborongrangupSedapweyhfoodloverfoodporninstafoodsukamakanalorsetarKedahmalaysiaChentaMikaylamummymikayla,#seaweedsnack #seaweedchips #sayajual #sayajualkerepek #sayajualborong #rangup #Sedapweyh #foodlover #foodporn #instafood #sukamakan #alorsetar #Kedah #malaysia #ChentaMikayla #mummymikayla,8
2014-07-09T23:10:41.000Z,getfit_bitbybit,New found snack love oceanhaloseaweedchipsnomnomcleaneatseatingcleangettingfitfitlife,#oceanhalo #seaweedchips #nomnom #cleaneats #eatingclean #gettingfit #fitlife,8
2014-06-30T22:32:07.000Z,imkrystalclear,Seaweedchips yumm,#Seaweedchips,8
2014-06-24T07:53:03.000Z,mariannachan94,Dpt ni hasil dri duit jualan kertas newspapers lma officeNIPSseaweedsnack,#seaweedsnack,8
2014-06-21T03:45:56.000Z,puravidaeats,seaweedchipsseachipnomnom,#seachip #nomnom,8
2014-06-20T17:11:10.000Z,eunim_park,ver 2bugakmountainhighwaygreendriving nme w him t t freshrefreshrunslowlynofilter,#mountain #highway #green #driving #me #him #refresh #run #slowly #nofilter,8
2014-06-10T20:12:38.000Z,kmaemyers,On the road to Roo with all the essentials bonnarooPittsburghPiratesturtleseaweedchipssunhat,#Pittsburgh #Pirates #turtle #seaweedchips #sunhat,8
2014-06-08T16:57:28.000Z,oceanshalo,Day 2 atWorldOceansDay atmontereybayaquariumDive into the Ocean s Halo experience and get your free sample ofseaweedchips,#WorldOceansDay #seaweedchips,8
2014-06-06T20:40:05.000Z,kayy.arthur,Goodies from Davids Market today seaweedchipssmartwaterkindbarsgoodiesnomnomhealthysnackage,#seaweedchips #smartwater #kindbars #goodies #nomnom #healthysnackage,8
2014-05-07T23:29:49.000Z,prettyinflipflops,Such a good little snackLove these traderjoeswasabiseaweedsnackeathealthynomnomgetinmybellymakesmewantsushisnacktimelovinityum,#traderjoes #wasabi #seaweedsnack #eathealthy #nomnom #getinmybelly #makesmewantsushi #snacktime #lovinit #yum,8
2014-04-17T17:47:19.000Z,shiney_shine,seaweedsnack,#seaweedsnack,8
2014-04-15T22:37:12.000Z,mandylerrms,seaweedchipsnom,#seaweedchips #nom,8
2014-04-12T11:56:51.000Z,simplyxmai,Breakfastofchampions wintermelonteacalbeeseaweedchips nomnom,#Breakfastofchampions #wintermelontea #calbee #seaweedchips #nomnom,8
2014-03-31T18:53:14.000Z,oceanshalo,RGcaitlindechelleThe yummiest seaweed chipsDefinitely check them outSo so good oceanshalo Also thanks toCelebConnected neraidabegacaitlindechelleseaweedchipskcakidschoiceawards2014giftingpartygirlsyummyregramapp,#caitlindechelle #seaweedchips #kca #kidschoiceawards #2014 #giftingparty #girls #yummy #regramapp,8
2014-02-19T16:02:31.000Z,_tomatofrankie,Korean seaweed snackkoreansnackseaweedsnackseasonedlaveredibleseaweedseaweedkoreanfoodkoreansnackyumyummyfoodiefoodpicsinstafood,#seaweedsnack #seasonedlaver #edibleseaweed #seaweed #koreanfood #korean #snack #yum #yummy #foodie #foodpics #instafood,8
2014-01-28T09:48:36.000Z,koreafoodsuk,ThaiThaifoodseaweedseaweedsnackcrispscrackerskoreafoods,#Thai #Thaifood #seaweed #seaweedsnack #crisps #crackers #koreafoods,8
